key,severity,blur_score,blur_lap_var,blur_grad_mean,skipped_deblur,lap_var_in,lap_var_out,lap_var_delta,grad_mean_in,grad_mean_out,grad_mean_delta,intensity_in,intensity_out,intensity_delta,correction_score
544,sharp,0.41041556745767593,0.0033592432737350464,0.04070563241839409,False,0.0033592432737350464,0.002692079870030284,-0.0006671634037047625,0.04070563241839409,0.045786045491695404,0.005080413073301315,0.3817453384399414,0.37476155161857605,-0.0069837868213653564,0.05013696732930839
560,sharp,0.1787809531961102,0.00034811606747098267,0.017843283712863922,False,0.00034811606747098267,0.000489921891130507,0.00014180582365952432,0.017843283712863922,0.02125418558716774,0.0034109018743038177,0.3329300284385681,0.3210587799549103,-0.011871248483657837,0.0342508245666977
583,sharp,0.3005454202648252,0.0009785478468984365,0.02995668724179268,False,0.0009785478468984365,0.001173269236460328,0.00019472138956189156,0.02995668724179268,0.035411324352025986,0.005454637110233307,0.31262627243995667,0.2945249676704407,-0.01810130476951599,0.05474109249189496
59,sharp,0.26875335388467647,0.0003811683563981205,0.026837218552827835,False,0.0003811683563981205,0.0005634815315715969,0.00018231317517347634,0.026837218552827835,0.03300757333636284,0.006170354783535004,0.3611499071121216,0.3397936522960663,-0.021356254816055298,0.06188586101052351
597,sharp,0.20495584950549528,0.00039119989378377795,0.02045646496117115,False,0.00039119989378377795,0.0005226033972576261,0.0001314035034738481,0.02045646496117115,0.02377452701330185,0.003318062052130699,0.3399358093738556,0.3193119466304779,-0.020623862743377686,0.03331202402478084
617,sharp,0.14490013460454065,0.00015086012717802078,0.014474927447736263,False,0.00015086012717802078,0.00018877751426771283,3.7917387089692056e-05,0.014474927447736263,0.016347454860806465,0.0018725274130702019,0.39424145221710205,0.3727908134460449,-0.02145063877105713,0.01876319151779171
624,sharp,0.1565392852498917,0.000199338115635328,0.015633994713425636,False,0.000199338115635328,0.0002597398415673524,6.040172593202442e-05,0.015633994713425636,0.018397264182567596,0.00276326946914196,0.35499581694602966,0.330203115940094,-0.02479270100593567,0.027693096417351626
629,sharp,0.29889371839817613,0.0009990170365199447,0.02978947013616562,False,0.0009990170365199447,0.0013407247606664896,0.00034170772414654493,0.02978947013616562,0.03778772056102753,0.007998250424861908,0.33037707209587097,0.3098522126674652,-0.02052485942840576,0.08032421197276562
63,sharp,0.23179615603294224,0.00025448144879192114,0.02315416745841503,False,0.00025448144879192114,0.00037420992157422006,0.00011972847278229892,0.02315416745841503,0.028142040595412254,0.004987873136997223,0.3604017496109009,0.34231483936309814,-0.018086910247802734,0.04999845984275453
635,sharp,0.1822043091233354,0.00028346406179480255,0.01819208450615406,False,0.00028346406179480255,0.00036817832733504474,8.47142655402422e-05,0.01819208450615406,0.021408667787909508,0.0032165832817554474,0.2974357008934021,0.2713988423347473,-0.026036858558654785,0.032250547083094716
645,sharp,0.16249720030464232,0.00017026462592184544,0.016232693567872047,False,0.00017026462592184544,0.0002531113277655095,8.284670184366405e-05,0.016232693567872047,0.019788265228271484,0.003555571660399437,0.3067307472229004,0.29711127281188965,-0.009619474411010742,0.035638563305838034
660,sharp,0.19312652671942487,0.0005378844798542559,0.019258864223957062,False,0.0005378844798542559,0.0005326101672835648,-5.274312570691109e-06,0.019258864223957062,0.021204695105552673,0.0019458308815956116,0.3034484386444092,0.28153836727142334,-0.02191007137298584,0.019453034503385425
662,sharp,0.19475191773381084,0.0004593649646267295,0.01942925527691841,False,0.0004593649646267295,0.0004873935831710696,2.8028618544340134e-05,0.01942925527691841,0.021615438163280487,0.002186182886362076,0.3049951195716858,0.2795494496822357,-0.025445669889450073,0.021889857482165098
663,sharp,0.1961189565481618,0.00045393232721835375,0.019566502422094345,False,0.00045393232721835375,0.000510948128066957,5.701580084860325e-05,0.019566502422094345,0.021944459527730942,0.0023779571056365967,0.30116158723831177,0.2770231068134308,-0.02413848042488098,0.02383658685721457
666,sharp,0.2176373608817812,0.0004720658471342176,0.0217165295034647,False,0.0004720658471342176,0.000553356483578682,8.129063644446433e-05,0.0217165295034647,0.024800853803753853,0.003084324300289154,0.2936536967754364,0.27012041211128235,-0.023533284664154053,0.030924533639336005
672,sharp,0.2430902772466652,0.0006417536060325801,0.024244852364063263,False,0.0006417536060325801,0.00076273363083601,0.00012098002480342984,0.024244852364063263,0.02786157839000225,0.0036167260259389877,0.2782265245914459,0.2560570240020752,-0.022169500589370728,0.03628824028419331
692,sharp,0.24592910637147725,0.0004706599283963442,0.02454584464430809,False,0.0004706599283963442,0.0006549149402417243,0.00018425501184538007,0.02454584464430809,0.029695264995098114,0.005149420350790024,0.2674175500869751,0.24052298069000244,-0.026894569396972656,0.05167845851974562
699,sharp,0.2103960201202426,0.000357913231709972,0.021003810688853264,False,0.000357913231709972,0.0004675784439314157,0.00010966521222144365,0.021003810688853264,0.024397164583206177,0.003393353894352913,0.25306424498558044,0.21799598634243011,-0.03506825864315033,0.03404320415575057
701,sharp,0.17975161454523914,0.00023840597714297473,0.017951320856809616,False,0.00023840597714297473,0.00031216192292049527,7.375594577752054e-05,0.017951320856809616,0.02156289666891098,0.003611575812101364,0.291350394487381,0.2673990726470947,-0.023951321840286255,0.03618951406679116
736,sharp,0.09728135136538185,0.00012619947665371,0.009715515188872814,False,0.00012619947665371,0.0001298233401030302,3.623863449320197e-06,0.009715515188872814,0.008900034241378307,-0.0008154809474945068,0.11137700825929642,0.09214095771312714,-0.01923605054616928,-0.008151185611495748
740,sharp,0.10037801829457749,0.00012199064076412469,0.010025602765381336,False,0.00012199064076412469,0.0001076331827789545,-1.4357457985170186e-05,0.010025602765381336,0.008878832682967186,-0.0011467700824141502,0.12507019937038422,0.10279550403356552,-0.022274695336818695,-0.011482058282126673
741,sharp,0.14042718810378574,0.0002880535030271858,0.014013913460075855,False,0.0002880535030271858,0.0002724768710322678,-1.557663199491799e-05,0.014013913460075855,0.013280943967401981,-0.0007329694926738739,0.14274285733699799,0.1212022453546524,-0.02154061198234558,-0.007345271558733657
752,sharp,0.16574728005798534,0.0003566656378097832,0.016539061442017555,False,0.0003566656378097832,0.000414553185692057,5.788754788227379e-05,0.016539061442017555,0.018196336925029755,0.0016572754830121994,0.19355885684490204,0.17020586133003235,-0.02335299551486969,0.016630642378004268
764,sharp,0.14363258858793415,0.00035396558814682066,0.014327862299978733,False,0.00035396558814682066,0.00029753660783171654,-5.642898031510413e-05,0.014327862299978733,0.015497680753469467,0.001169818453490734,0.23319527506828308,0.19972287118434906,-0.03347240388393402,0.011641755554592237
790,sharp,0.15785893448628485,0.0003360586706548929,0.015752287581562996,False,0.0003360586706548929,0.0004386438231449574,0.0001025851524900645,0.015752287581562996,0.018656088039278984,0.002903800457715988,0.2320648431777954,0.20499837398529053,-0.027066469192504883,0.029140589729649946
799,sharp,0.4501791389193386,0.002284170826897025,0.044789496809244156,False,0.002284170826897025,0.002143719233572483,-0.00014045159332454205,0.044789496809244156,0.05116027221083641,0.006370775401592255,0.55534428358078,0.5775677561759949,0.022223472595214844,0.063567302422598
